0,1,2,Final_Marks
-9.417721,3.2563138,-12.0913,3
-8.94655,2.8239443,-12.522187,3
-7.612202,2.4187043,-12.2624655,3
-9.298708,1.2229947,-13.35891,3
-9.5305605,3.3286777,-11.988888,2
-9.030171,3.0159974,-12.545784,2
-7.6366243,2.1845353,-12.353061,2
-9.213561,1.0891266,-13.25033,2
-8.212923,0.89253587,-12.62183,1
-9.463271,3.472143,-13.595436,1
-7.4913683,1.7390966,-11.948163,1
-9.729538,1.9816976,-13.971846,1
-12.638874,4.3839273,6.6724935,10
-12.593643,4.2901187,6.7008166,10
-12.09336,4.899233,7.2183485,10
-11.833461,5.432845,5.738818,10
-12.652975,4.382352,6.6798654,9
-12.660703,4.3364806,6.7446923,9
-12.094814,4.908771,7.2271366,9
-11.835975,5.4203057,5.7550716,9
-12.604363,4.210114,6.5089946,8
-12.417545,4.102156,6.539739,8
-11.699737,4.819137,7.271152,8
-11.6438675,5.4466515,5.477169,8
-12.869236,4.182324,6.2179275,7
-12.274075,4.0265355,6.4653926,7
-11.464095,4.7587,7.2760587,7
-11.46079,5.356989,5.330801,7
-12.952318,4.150292,6.175078,6
-12.28087,4.0175457,6.5483637,6
-11.409926,4.8024893,7.3224144,6
-11.443517,5.3735485,5.307189,6
-12.983697,4.174214,6.1654186,5
-12.184493,3.3109312,6.5108757,5
-11.396824,4.7990093,7.3227854,5
-11.446625,5.3638744,5.2954392,5
-13.112707,4.1776443,5.9813256,4
-12.194146,3.178169,6.5332255,4
-11.3726015,4.8168716,7.357801,4
-11.437948,5.3372054,5.2912927,4
-13.134597,4.170936,5.9795437,3
-12.200779,3.1388674,6.5312905,3
-11.029979,5.0065737,7.570302,3
-11.435868,5.334517,5.273344,3
-13.28908,4.1864595,5.931215,2
-12.307019,3.09559,6.5550094,2
-10.908055,5.083943,7.6520147,2
-11.44826,5.2873445,5.259852,2
-13.435045,4.0242968,7.1724954,1
-13.433458,4.015323,7.2133026,1
-13.192344,4.05349,7.0885386,1
-11.811384,5.360179,5.293329,1
-3.236718,3.652796,-1.2802615,10
-3.2647257,2.9553216,-0.67475665,10
-3.629042,2.6223955,-1.4664439,10
-3.7142365,2.6810489,-1.5245769,10
-3.2647543,2.9552345,-0.6747675,9
-3.7570229,3.4434288,-0.40854314,9
-3.6125505,3.4082904,-0.46614715,9
-3.669479,3.2988963,-0.34761268,9
-3.2838356,2.9417768,-0.67048806,8
-3.1370084,2.6667602,-1.5740435,8
-2.6947925,2.5690794,0.1336411,8
-3.8195412,3.4398263,-0.7101576,8
-3.549358,3.448838,-0.674622,7
-3.36127,3.0127957,-0.57954216,7
-4.3364835,3.3819187,-0.56313145,7
-3.065641,2.7612584,-0.4713238,7
-3.1025836,2.7539988,-0.46262753,6
-3.806029,3.0610924,-0.06640319,6
-3.8061168,3.0610006,-0.06649727,6
-1.9661398,2.8260534,-0.9790351,6
-4.043346,3.4762707,-0.2631627,5
-2.8802936,3.54067,-0.71414673,5
-2.0571454,2.6900346,-1.0162948,5
-3.7320669,3.3506079,-0.09004864,5
-2.6102116,3.0188498,-0.714191,4
-2.5550249,2.3636768,-0.7321788,4
-3.4092495,2.3434308,-0.061367445,4
-2.7453623,2.3482633,-0.55703145,4
-2.777647,4.428846,-0.39846033,3
-2.56287,4.4500117,0.092664614,3
-1.8726858,2.8566437,-1.010041,4
-2.7511587,4.429033,-0.6117286,3
-2.420409,4.160361,0.25849447,2
-2.1395252,4.0559087,0.5443956,2
-2.1040387,4.3346286,0.7837352,2
-2.7782276,3.2389333,-0.34987956,2
-0.14254496,2.258025,0.8880552,1
-0.21540448,2.4323945,1.1284325,1
-0.22612675,2.6007006,1.3812896,1
-1.5986495,3.6126294,0.7985393,1
8.101596,3.586528,1.3349293,10
5.8776646,5.0116134,-0.121171296,10
6.8203125,6.104501,-0.42780498,10
6.1846213,5.410048,-0.7684309,10
5.5189586,5.098081,0.64453596,9
5.635722,5.139623,0.54070437,9
6.271026,4.959521,-0.3905437,9
5.6984277,5.098014,0.40941665,9
5.3593597,5.0950847,0.8133658,9
5.6602573,4.933164,0.21833308,8
5.906306,4.8174314,-0.23697038,8
6.6466775,4.866552,-0.39031395,6
6.044386,4.9271383,-0.3644812,6
6.822385,4.913793,-0.091071,7
5.8280025,5.1506515,0.63267213,7
5.898069,5.0227003,0.09337605,7
5.6864624,5.169797,-0.44791505,7
6.6115575,4.2501097,-1.5060679,6
6.5233645,4.343466,-1.3432091,6
5.248425,5.1983542,0.3617703,6
6.241108,4.759284,-0.69645286,8
6.320231,4.5685263,-0.87885195,5
5.9992466,4.524158,0.06829928,5
6.823465,4.933443,0.062291246,5
5.4865446,3.9266155,0.55006546,5
5.922611,5.745294,0.033389352,4
5.8776646,5.0116134,-0.121171296,4
6.9606614,4.8956423,0.015597926,4
5.6573563,4.842864,0.9466631,4
6.503886,4.4455767,1.3230246,3
6.503886,4.4455767,1.3230246,3
5.5580277,3.8646083,0.45771977,3
5.8615584,3.736682,-0.19736497,3
7.210938,6.2879457,-0.025977068,2
7.337427,6.3014274,0.14503968,2
7.3860536,5.744418,0.99422944,2
7.3977857,5.7529197,1.0062833,2
2.1687956,2.3928716,0.6388754,1
2.21958,2.4603128,1.0865649,1
1.9462421,2.5760424,1.7702954,1
7.6858068,3.9019132,1.2850428,1
10.434098,0.20199805,0.15116623,10
13.703957,0.98422515,0.26853228,10
12.916124,-0.04713827,0.565191,10
12.471955,-0.027409289,0.11743848,10
12.1595125,0.81344646,0.70500785,9
12.600002,0.8443355,0.6811042,9
13.413301,-0.20898609,0.62385494,9
12.880742,-0.19245245,-0.06580176,9
12.496308,0.7612641,0.41553217,8
12.951576,0.8124641,0.3696931,8
12.9977255,-0.124802575,0.6885412,8
13.256886,-0.32580748,-0.22236574,8
13.4995775,1.017688,0.46797994,7
14.23916,1.2214139,0.6451287,7
11.832708,0.40694934,0.7919014,7
13.410853,-0.2655107,0.2590553,7
10.4341,0.20199808,0.15116608,6
12.3349285,0.8913896,0.6862535,6
11.289884,0.42088595,0.45268357,6
13.215442,-0.26681164,0.10888573,6
10.725835,0.13270278,0.35549065,5
11.797107,0.7869726,0.80008197,5
14.064211,-0.30045998,0.87510675,5
12.242099,0.1313499,0.3191056,5
10.279587,0.18647146,2.1962192,4
13.525028,0.9871355,0.16551676,4
12.438445,0.002816953,0.74664146,5
13.063181,-0.23490645,-0.15303884,4
10.280833,0.1816566,2.176069,3
14.107382,1.8807582,0.41172546,3
12.70791,0.28393617,1.13223,3
14.550212,0.06983659,0.5131519,3
10.835553,-0.25106692,1.1731168,2
14.483705,1.1280789,0.67525196,2
14.644048,0.10268729,0.69756275,2
13.55739,-0.28499022,-0.049184095,2
1.4132748,2.0977957,0.5324798,1
1.8383131,2.2781174,1.1686199,1
1.7271792,2.5038483,1.832022,1
9.974817,2.1900992,1.4890788,1
8.484827,3.3221529,1.4365413,10
13.461564,2.2842512,3.1886299,10
12.661875,2.9779258,2.6746297,10
10.369138,1.2180637,3.5833678,9
10.369138,1.2180637,3.5833678,9
11.891753,1.3780097,1.6671482,9
13.653418,2.3410783,3.262825,9
12.651277,2.9893992,2.668139,8
14.0327835,2.1903784,2.955071,8
14.063069,2.2031898,2.9705043,8
14.063069,2.2031898,2.9705043,8
10.249868,1.0838683,3.422342,7
13.443488,2.2747364,3.1824262,7
13.484956,2.3058481,3.122098,7
12.66841,2.922599,2.6651294,7
10.238389,1.1274422,3.5250654,6
13.935555,2.1817486,2.9507496,6
13.005106,1.859295,2.6284738,6
12.527207,2.6649632,2.5141165,6
10.250881,1.0189695,3.3329296,5
13.770311,2.3783915,3.3902926,5
13.444903,2.2332265,3.139083,5
12.725117,2.4513416,2.5863879,5
12.566107,2.9165094,2.60447,4
13.440095,2.3705792,3.2321756,4
13.379995,2.2218585,3.1340847,4
10.388915,1.1459273,3.4327075,4
10.178339,1.014523,3.2789648,3
10.559422,1.3360331,3.6648688,3
13.291811,2.0676754,3.3104897,3
12.485136,2.8798287,2.5410924,2
14.518389,2.327643,2.937985,2
14.484376,2.4207582,2.9798346,2
10.144598,1.000137,3.2667763,2
1.3600382,2.1108663,0.5584396,1
1.8416755,2.2939079,1.1833063,1
1.7123915,2.5103297,1.8311778,1
9.890546,2.2368531,1.6738673,1
-0.55588865,-4.875617,-4.1818213,10
-2.137191,-3.7844725,-2.963889,10
-0.9831752,-3.316883,-2.760454,10
-1.604617,-3.0496616,-2.6541772,9
-3.002817,-4.197359,-3.027326,9
-1.9411441,-3.6482255,-2.9187245,9
-1.2615113,-3.4826047,-2.8159008,9
-2.6380208,-3.6134489,-2.569919,8
-3.2089972,-4.402918,-3.1546612,8
-2.0893352,-3.7221806,-2.9961038,8
-0.8219465,-3.2429695,-2.728418,8
-1.7607415,-3.2687008,-2.6793654,7
-2.7236955,-4.728736,-2.8756685,7
-2.0447865,-3.712604,-2.9466114,7
-0.9685897,-3.3223176,-2.7571783,7
-1.9936742,-3.0855176,-2.626813,6
-2.5745034,-4.606392,-2.7851992,6
-2.0323396,-3.6903245,-2.9107091,6
-0.84877634,-3.2616627,-2.7358296,6
-2.7160437,-3.3481543,-3.5922203,5
-3.2163587,-4.6843486,-2.6347158,5
-1.7219049,-3.5437233,-2.889898,5
-0.77825665,-3.230334,-2.7212903,6
-2.1092637,-3.8417048,-2.938415,4
-0.62474203,-4.8722343,-4.162708,4
-2.8813667,-4.198848,-3.0851517,4
-1.270002,-3.4840915,-2.806576,4
-3.1260538,-4.1800604,-2.808998,3
-0.6765926,-4.847499,-4.1342177,3
-3.3011956,-4.2860947,-2.7611945,3
-3.0348449,-4.093548,-2.802421,2
-0.62687033,-4.8681393,-4.157625,2
-3.6479895,-4.303604,-2.1597927,2
-3.3048637,-3.2919533,-1.6813563,2
-3.2528796,-4.374591,-2.6822238,1
0.13122003,2.0898917,0.789582,1
-3.610567,-4.1230993,-2.0379877,1
0.4897215,2.4753418,1.8671615,1
-0.66688156,2.2418008,5.7126703,10
-0.61625344,0.7238909,8.13612,10
-0.9591113,1.2014116,8.288042,10
-0.22271055,1.5266224,7.418617,10
-0.17177527,-0.10405203,7.8382974,9
0.12155494,0.9449422,7.727159,9
-1.26305,0.65748906,7.035951,9
-0.4945882,1.6792934,7.1492276,9
-1.0303702,0.59130967,6.124699,8
0.08607826,0.44753373,7.892048,8
-1.2495852,0.690561,7.0421133,8
-1.1826022,1.3042454,7.1671906,8
-1.4360822,0.85296947,5.8821588,7
-0.80993074,0.597222,7.1435966,7
-1.2689844,0.49020478,7.243017,7
-0.35374972,1.7284917,7.183093,7
-0.91023034,1.1259662,5.7767076,6
-0.005707489,0.38583836,7.905747,6
-1.227299,0.6998179,6.975477,6
-2.048416,1.4573692,7.04683,6
-0.71310335,1.2183151,5.6963134,5
0.008068127,0.3905298,7.919066,5
-1.5180234,1.1698612,6.700601,5
-1.522095,1.3449833,7.0016747,5
-0.9011188,1.1696017,5.7747765,4
-0.013532399,0.21927068,8.022412,4
-1.2151662,1.4998933,6.6818056,4
-1.6544509,1.0466046,7.008416,4
-0.34891036,1.4579523,5.269061,3
-1.1284268,0.74446374,6.986793,3
-1.6977679,0.9399372,6.5720143,3
-1.3548589,1.3858453,6.8300343,3
-0.3923092,1.4334762,5.349626,2
-1.3102415,0.4996319,6.861675,2
-1.6200337,0.8808937,6.593464,2
-1.1903627,1.321556,6.7110066,2
0.040872503,1.6917721,3.6419086,1
0.012717776,1.6771094,3.8403134,1
0.018255077,1.7126302,3.8985555,1
-0.5723448,1.7877351,5.433324,1
11.062004,5.5138946,-9.523409,10
12.066867,5.2924356,-8.643991,10
11.096361,6.210415,-7.52386,10
12.221486,7.130581,-9.236428,10
11.4034815,5.4359283,-9.028438,9
12.297085,5.3981023,-8.959189,9
11.047426,6.3189244,-7.4464264,9
12.206129,7.0350018,-9.188621,9
11.107839,5.4949317,-9.4816,8
12.158815,5.303604,-8.674466,8
11.028405,6.4501066,-7.4500895,8
12.234745,6.916319,-9.088544,8
11.0602455,5.531463,-9.584391,7
12.202913,5.250555,-8.579722,7
11.073056,6.3994327,-7.512235,7
12.221621,6.952157,-9.11363,7
11.06188,5.513627,-9.524583,6
12.39449,5.364289,-9.078432,6
11.067735,6.335408,-7.4971123,6
12.239565,6.8144436,-9.023395,6
10.971903,4.7625146,-8.714131,5
11.996115,5.0241647,-8.3317,5
11.11612,4.6396756,-7.3857718,5
12.237255,7.000793,-9.163093,5
11.083884,5.398785,-9.498392,4
12.185861,5.2630043,-8.596747,4
11.037449,6.417316,-7.4757085,4
12.195305,7.106681,-9.230952,4
11.056913,5.4064517,-9.49267,3
12.379827,5.3519144,-9.008945,3
11.050402,6.1824327,-7.4072933,3
12.198603,7.006589,-9.178087,3
11.381989,4.5615845,-8.06009,2
11.650379,4.3602557,-7.77682,2
11.0429735,6.2307324,-7.4039855,2
11.913565,7.0852733,-9.267927,2
11.42646,4.430204,-8.16065,1
11.731808,4.361598,-7.8133254,1
10.759388,6.226863,-6.9663744,1
11.834433,4.3059278,-7.7132115,1
-8.128414,0.072999075,-4.6744747,10
-7.99834,-0.2523018,-3.0629916,10
-7.9261785,-1.8326699,-5.5516095,10
-9.745975,-1.6492935,-4.603688,10
-8.151623,0.26683444,-4.77549,9
-8.149964,0.26615813,-4.7758074,9
-7.9089622,-1.8851087,-5.689468,9
-9.67175,-1.6990422,-4.4745703,9
-8.150729,0.26586545,-4.775013,9
-8.15572,-0.2183662,-2.913165,8
-7.924486,-1.8419601,-5.572361,8
-9.777095,-1.6904745,-4.5243654,8
-8.104616,0.036603592,-4.673962,7
-8.133815,-0.29254636,-2.938055,7
-7.927531,-1.8600383,-5.61438,7
-9.785128,-1.688032,-4.537156,7
-8.616104,-0.26484838,-4.2973914,6
-8.104825,-0.20846684,-2.902313,6
-7.8916254,-1.9043187,-5.7198358,6
-9.94712,-1.6693057,-4.8190036,6
-8.128414,0.0729991,-4.6744747,5
-8.154254,-0.21133924,-2.909741,5
-7.896194,-1.9228868,-5.7084126,5
-9.983874,-1.6725595,-4.8411193,5
-8.190778,0.38389793,-4.8043504,4
-8.288623,-0.36238223,-3.1099331,4
-7.9523005,-1.8700391,-5.416099,4
-9.596353,-1.7750818,-4.343116,4
-7.663079,0.16654353,-4.8005037,3
-7.3354177,-0.43427962,-3.1797202,3
-7.41342,-0.98519623,-4.376429,3
-9.5740595,-1.7092667,-4.4006677,3
-8.026005,-1.5587218,-3.8656554,2
-7.3377204,-0.4270573,-3.167078,2
-7.431975,-1.0229129,-4.3133407,2
-9.292325,-1.825452,-4.1729264,2
-8.14133,-1.8102319,-3.8056695,1
-8.574416,-0.6868168,-3.8463888,1
-7.398739,-1.0983369,-4.2806425,1
-8.48831,-1.0558497,-3.804078,1
-4.763331,13.444527,3.288652,10
-4.4964066,13.338322,2.8778803,10
-3.5181673,13.118844,3.1066742,10
-4.193237,14.129267,2.9636984,10
-4.3952966,12.466702,3.1409545,9
-4.521202,13.393075,2.825041,9
-3.592077,13.138109,3.1397655,9
-4.1149015,13.943692,2.8881083,9
-4.4348283,12.485555,3.1423798,8
-4.769048,13.367986,3.5167205,8
-3.7704673,12.662886,3.2543957,8
-4.1361675,14.020001,2.8335629,8
-4.6091704,12.795777,3.216308,7
-4.9292784,13.539034,3.5077713,7
-3.2469547,12.021629,3.1913557,7
-4.093509,13.96861,4.086954,7
-4.499093,12.577453,3.2752736,6
-4.541254,13.005831,2.6858292,6
-3.992036,13.400841,3.5222206,6
-4.584456,14.55801,3.8517811,6
-5.524218,13.5440235,3.0594249,5
-4.582424,13.044224,2.7399437,5
-5.655205,13.45263,3.5387533,5
-3.7753246,12.942895,3.4862924,5
-4.271803,13.632462,5.040017,4
-4.26605,12.221131,3.3576512,4
-5.725175,13.576663,3.6392398,4
-4.7795787,12.131719,3.776609,4
-4.3450594,13.855062,4.596753,3
-5.655205,13.45263,3.5387533,3
-3.952532,12.377565,3.5348263,3
-4.19517,14.1292515,2.965721,3
-4.3871813,13.7433405,4.4987555,2
-4.8781276,11.930224,3.2389143,2
-4.9294004,14.102183,3.423667,2
-4.6257977,12.258776,2.1520014,2
-4.899562,12.541579,2.2053068,1
-5.039246,12.936727,1.8923181,1
-5.080111,12.561323,4.32337,1
-4.282832,14.067107,4.4529057,1
10.056186,-6.2262654,4.2332478,10
10.457287,-6.13643,5.816887,10
10.091172,-6.086812,3.9585984,10
10.287781,-6.946592,4.763687,10
9.768078,-6.8740053,5.293739,9
10.441862,-6.188933,5.8743625,9
9.731057,-6.7757044,4.3741155,9
10.346218,-7.277636,5.092719,9
9.543094,-6.8867,5.2326636,8
10.458747,-5.776114,4.659884,8
10.079889,-6.164987,3.8492274,8
10.055291,-7.0192037,4.790433,8
9.64103,-6.769319,4.9727507,7
10.548082,-6.113451,6.151371,7
10.043136,-6.1208134,3.949471,7
10.365923,-7.201875,5.0753922,7
9.533822,-6.9433618,5.255178,6
10.465823,-6.0837846,5.4981155,6
9.770086,-6.388521,4.5568585,6
10.348862,-7.201597,4.6218724,6
9.417512,-6.2919693,5.1800723,5
10.5777445,-6.186227,6.5141554,5
10.041638,-6.1995535,3.9546382,5
10.416688,-7.299424,5.204697,5
8.987517,-7.6796145,5.102418,4
10.576443,-6.183715,6.4944882,4
9.626488,-6.192387,4.983291,4
10.700987,-7.7304454,4.8316026,4
9.034577,-6.560242,4.993091,3
10.690666,-5.8146486,6.2607317,3
9.644261,-5.8665624,4.9656034,3
10.778402,-7.761011,4.228552,3
9.195726,-6.745889,4.198712,2
10.27525,-6.785408,6.567241,2
9.957198,-6.5745955,3.465041,2
10.474295,-6.5824966,3.5182335,2
8.987602,-7.356379,5.6652575,1
9.736336,-5.073991,4.618386,1
10.159153,-6.9773226,2.9619725,1
10.675643,-7.0628943,3.384995,1
10.908431,-8.757919,-5.7694798,10
11.514889,-7.4813194,-5.7978444,10
9.922522,-6.9106097,-7.851397,10
11.705918,-7.2546782,-6.319612,10
11.0120325,-8.493223,-5.7951922,9
11.491935,-7.3553953,-5.8036804,9
9.867288,-7.036781,-7.926259,9
11.780551,-7.5092053,-6.5085707,9
11.075635,-8.110116,-5.8205385,8
11.76148,-7.4876623,-5.6551094,8
9.723613,-7.125064,-7.9614267,8
11.914587,-8.401139,-7.5439587,8
10.916817,-8.721161,-5.766917,7
11.042509,-7.016108,-5.626213,7
10.019549,-6.999542,-7.880402,7
11.931019,-8.23963,-7.3070354,7
10.258635,-8.727391,-5.4699483,6
11.675846,-7.912305,-5.5652556,6
9.691687,-7.194978,-7.9682283,6
11.900157,-8.341708,-7.4939017,6
11.10066,-8.146183,-5.8156147,5
11.0055,-7.323017,-5.5166583,5
9.801421,-7.201477,-7.9642973,5
11.865558,-8.346008,-7.7245765,5
10.788885,-8.839451,-5.6889834,4
12.081118,-8.491855,-5.4513183,4
9.613197,-7.2357655,-8.030725,4
11.851891,-8.309289,-7.7413535,4
10.997035,-7.8327785,-5.757461,3
11.940725,-8.24316,-5.4408355,3
9.66356,-7.260846,-8.007933,3
11.763609,-8.795537,-6.3431134,3
10.268062,-8.782401,-5.480768,2
10.511535,-7.7194486,-5.1747394,2
9.117701,-7.009985,-7.943695,2
12.2685795,-7.837664,-6.4806747,2
10.291134,-6.546932,-5.6051745,1
12.083596,-8.24964,-5.3604965,1
9.029554,-7.050843,-7.9244313,1
12.30236,-7.823252,-6.460554,1
0.52861434,-12.362438,-7.932034,10
-0.7505981,-11.916077,-7.154528,10
0.5106299,-10.246716,-8.383917,10
-1.480806,-11.473562,-8.8236,10
0.51031715,-12.294468,-7.83952,9
-0.85541,-12.146456,-7.2876277,9
0.49709484,-10.262606,-8.3649,9
-1.5080531,-11.464054,-8.840225,9
0.52074474,-12.333087,-7.8830647,8
-0.59153754,-11.734195,-7.0235744,8
0.49514896,-10.280053,-8.356859,8
-1.43637,-11.457743,-8.740435,8
0.5048897,-12.3471985,-7.906675,7
-0.8355697,-11.970797,-7.1595516,7
0.45305625,-10.2716,-8.508303,7
-1.4626737,-11.467589,-8.790931,7
0.5559774,-12.343379,-7.9155073,6
-1.123947,-12.329891,-7.1856685,6
0.50106823,-10.269167,-8.273116,6
-1.4270496,-11.442055,-8.707313,6
0.16942447,-11.035852,-6.6948705,5
-0.7050631,-11.808812,-7.0730457,5
0.54606116,-10.126296,-8.248664,5
-1.4210302,-11.443645,-8.745121,5
0.54987895,-12.1116905,-7.6040516,4
0.11257605,-10.88024,-6.563327,4
0.4495198,-10.294076,-8.06284,4
-1.1194347,-11.39668,-8.188891,4
0.56664485,-11.947704,-7.265593,3
-0.44186404,-11.38869,-6.798461,3
0.35914,-10.376509,-7.690398,3
-1.6026261,-11.460024,-8.969185,3
0.5465218,-11.915866,-7.3251715,2
-0.10248113,-11.098162,-6.6857142,2
0.3571982,-10.418038,-7.0918336,2
0.09444138,-10.879277,-6.743497,2
0.60823876,-11.873058,-7.0313783,1
-1.0314944,-11.659725,-6.7297297,1
0.57046634,-9.9404335,-7.922255,1
-0.3537418,-11.144312,-6.7499514,1
