0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Final_Marks
25.71328023,-3.238732348,-7.035374809,-1.905986804,-7.855205966,3.011259851,-10.62088082,-19.88347582,1.931980121,-8.254720204,-0.654449266,-6.022162571,3.114530733,2.86158627,6.131291157,-1.228976529,-5.252505113,-2.347819098,5.304424806,-3.059382364,-0.047389444,-4.699178923,6.179663244,2.41939662,-6.798228947,2.021642974,-5.812553145,8
2.851727638,10.11330035,-3.298762058,-3.598173223,-0.532819421,-0.521406975,-1.648599856,-2.590160358,-0.157576783,-3.343720219,1.40320933,-1.420399796,0.824524734,3.464267226,5.584131951,2.463299949,-2.914613879,0.854524369,-1.335369629,-4.708388561,-0.439217053,-1.178312392,-3.122197341,-0.082939826,-2.792342949,2.558914417,-0.664942889,8
6.336841389,11.04485339,-1.768101466,-2.226651062,-3.934007921,-3.251674951,-2.74647497,-4.358668943,1.314602212,-3.548222667,3.138973155,-1.68631151,0.560082638,4.327402941,2.777271633,3.184522862,-1.509746058,0.507383697,-0.305280935,-3.517483778,-0.183627215,-2.034127245,-3.155663134,0.935852253,-4.391102603,2.893352918,-0.081779126,7
14.44513445,10.84603781,-3.345168535,-0.324291772,-4.010964864,-1.536746342,-5.147135975,-6.991154271,1.574798197,-4.0816418,3.747664088,-1.947300166,-0.34130627,3.519626622,1.834612033,3.050240666,-3.093515055,1.24478983,-0.367251341,-3.05349843,-0.400151687,-0.708109165,-4.574218408,1.064291111,-5.728973281,3.488878543,-0.300976207,7
25.82035944,-3.511431218,-6.589502961,-1.806045969,-8.054140496,2.932630057,-10.39756832,-19.0676112,2.139470917,-8.518792349,-0.197221673,-6.033988504,2.533137998,3.373404142,6.509926669,-1.176022809,-5.002144244,-2.493357212,5.722283878,-2.900715488,-0.338012349,-4.63937394,5.958551257,2.287948607,-6.551030612,2.142900191,-5.731957089,7
3.014545598,10.08816829,-3.373067777,-3.585125201,-0.578590754,-0.563725383,-1.675383429,-2.674875065,-0.060726811,-3.389223417,1.534559961,-1.36196159,0.875430603,3.600206831,5.638797397,2.366634898,-2.781865789,0.76882332,-1.296925149,-4.577444348,-0.419167003,-1.223189805,-3.002280292,-0.190720737,-2.806033922,2.781189086,-0.653599606,7
4.713208179,9.537536627,-3.367913199,-4.12655541,-1.8882702,-3.713775505,-1.792329069,-3.15440442,0.996722238,-3.208957433,3.073019935,-0.957067665,0.538197703,4.112753957,2.11412005,2.456209669,-1.0262922,0.54856823,-0.40329825,-3.946730389,0.168793436,-1.278884438,-3.18649334,1.024774342,-3.048202521,2.196459203,-0.255288675,6
14.31959216,10.6094308,-3.380374791,-0.554321278,-3.961528035,-1.591437485,-5.121845325,-6.892539345,1.623116099,-4.078497516,3.665352485,-2.009343516,-0.358795237,3.540007989,1.800151199,2.999500972,-2.939346379,1.126596328,-0.341634628,-3.066472436,-0.407607204,-0.757597232,-4.466766751,1.094459433,-5.796592762,3.456774228,-0.374421749,6
25.80335332,-3.58929743,-6.625828422,-1.850750622,-7.964243998,2.951451022,-10.46212644,-19.0801826,2.110721078,-8.487053747,-0.155790312,-6.100060198,2.507027611,3.400197276,6.383089802,-1.342852295,-5.02818583,-2.36908885,5.623163781,-2.788946216,-0.335546113,-4.563774889,5.892105837,2.254855679,-6.547364067,2.080503706,-5.706436951,6
3.121872254,10.01747286,-3.35547382,-3.537480837,-0.596936656,-0.502193238,-1.632534113,-2.652500867,-0.078177456,-3.345954315,1.535123222,-1.445103935,0.848791532,3.594732134,5.662790425,2.293263565,-2.724219824,0.796500495,-1.272277937,-4.564428667,-0.454978016,-1.193607525,-2.962664123,-0.17768585,-2.792670045,2.827837572,-0.681514022,6
4.823365305,9.64493754,-3.268514263,-4.154356149,-2.008316511,-3.661667861,-1.702735978,-3.277512127,1.005645994,-3.262763261,3.105229677,-0.938731479,0.507588469,4.144870326,2.207449256,2.38385866,-1.029017625,0.631546361,-0.365642999,-3.81485214,0.315051752,-1.354104675,-3.194733693,0.889674916,-2.953039484,2.478612675,-0.177248657,5
14.11357011,10.46758208,-3.373224161,-0.649957617,-3.971557942,-1.584109826,-5.341078648,-6.832732749,1.449689597,-4.005562295,3.65964408,-1.68559586,-0.402565256,3.461509674,1.773159796,2.85781755,-2.884411475,1.250027724,-0.383570133,-2.915587239,-0.358217935,-0.729576081,-4.459763684,1.097638513,-5.696440911,3.698872352,-0.409963672,5
25.76205536,-3.408061203,-6.572313216,-1.946563187,-7.786856454,2.870976406,-10.41981341,-19.03247457,2.105065818,-8.440607106,-0.009914637,-5.94623773,2.493284403,3.411910841,6.557740834,-1.396975566,-5.014447688,-2.358113289,5.667961626,-2.732130049,-0.259638259,-4.596421024,5.831205917,2.247282354,-6.542902481,2.384764723,-5.683705032,5
3.149373219,10.08661212,-3.221646362,-3.64205176,-0.768048147,-0.924151926,-1.950973788,-2.778874939,-0.074965353,-3.119479049,1.331192709,-1.239631754,0.704209713,3.365455266,5.650064809,2.521001888,-2.679872835,0.61186908,-1.380929318,-4.344184166,-0.28518688,-1.350810288,-2.804486869,-0.205305298,-2.446648744,3.036444504,-0.612213914,5
4.674630446,9.350404267,-3.227430156,-4.204896925,-2.134371435,-3.856325997,-1.580094733,-3.005599998,1.087686413,-3.269745821,3.317250467,-0.868570248,0.511757903,4.059241024,2.232371875,2.397943676,-0.871910105,0.606485119,-0.442756103,-3.614234039,0.470532243,-1.404423782,-3.0851029,0.661398,-2.741966955,2.766287919,-0.182816283,4
13.7850339,10.16122939,-3.470357328,-0.786791291,-4.015167375,-1.567919467,-5.119959636,-6.680238797,1.338145042,-4.07156239,3.664284354,-1.63884565,-0.406174541,3.515904814,2.131831781,2.892536411,-2.836376425,1.187008635,-0.335739778,-2.589342674,-0.180185169,-0.915750555,-4.185889974,0.74818642,-5.485550487,4.101206922,-0.465938452,4
25.75105276,-3.004598492,-6.463159532,-1.656122223,-7.66825197,3.132384351,-10.64046888,-18.94274704,1.600709649,-8.206061205,0.276478275,-5.489598035,2.297796829,3.379690919,6.65730003,-1.514259851,-5.33507431,-1.812548767,5.645555324,-2.53009431,-0.083336807,-4.235096678,5.793501141,2.473505559,-6.207898797,2.77316024,-5.723728789,4
4.337602345,9.886241254,-2.674125515,-3.292403101,-1.283780945,-0.775675939,-2.204795761,-3.021391233,0.10001801,-3.239790399,1.801264605,-1.327176521,0.407464141,3.622098881,5.961221001,2.349851851,-2.652178176,0.779833305,-1.041872556,-4.051143205,-0.336587453,-1.437453348,-2.851628845,-0.271012746,-2.400960363,3.269835575,-0.789195119,4
4.710709107,9.051817327,-3.231426386,-4.296630199,-2.046186793,-3.719585102,-1.467660175,-2.903549476,1.076838788,-3.284488061,3.325546431,-0.875680731,0.561257342,4.102371308,2.453156021,2.19197236,-0.615052944,0.747305903,-0.50230059,-3.531681074,0.543987754,-1.303390043,-2.941651579,0.532399185,-2.523791263,2.998193206,-0.140166148,3
13.804478,10.21571842,-3.480615041,-0.832155033,-4.084756346,-1.574551652,-5.163456582,-6.73567948,1.300643097,-4.05816157,3.680695137,-1.596519371,-0.362001104,3.475303208,2.353065704,2.816355351,-2.853536703,1.386235082,-0.273159613,-2.518709053,-0.097131714,-0.953233193,-4.233947164,0.656572516,-5.381506587,4.323475526,-0.422692129,3
25.83795714,-3.075898389,-6.454841127,-1.799343436,-7.540533888,3.366425614,-10.51468245,-18.79674747,1.754814879,-8.148793486,0.256177815,-5.365165119,2.17877397,3.434472886,6.830506062,-1.573498255,-5.13558655,-1.610168269,5.693383678,-2.490425108,-0.007272364,-4.188737605,5.835543514,2.405950236,-6.109063689,2.944538221,-5.593691809,3
3.463720584,9.079869793,-2.998446358,-3.670854182,-0.835093578,-0.849579041,-1.848022849,-2.636111318,0.220535519,-3.142018367,1.413327376,-1.23988025,0.441802746,3.595306519,5.989410626,1.850501497,-1.977000734,0.862807243,-0.957969808,-3.576278014,-0.407650916,-1.368376899,-2.669719628,-0.327468216,-2.255342631,3.406921402,-0.622423897,3
3.078543131,8.30095433,-3.834185562,-5.109977276,-1.734205229,-3.866395188,-0.706932831,-2.543833629,0.778161847,-2.938813513,2.690657697,-0.967237987,0.719928739,4.009765591,2.308207383,1.667740033,-0.51998668,0.563997305,-0.714171674,-3.434943112,0.493983807,-1.341146768,-2.854680892,0.517596021,-1.94249667,2.944961522,0.132880476,2
11.11368565,9.445766286,-3.805730982,-1.790412299,-3.269232215,-2.08251316,-4.057698877,-5.763352173,1.428425985,-3.758360364,3.37041776,-1.62168985,-0.278503269,3.750384895,1.977386238,2.473810979,-2.119335635,1.082006986,-0.63954445,-2.591628382,0.113849193,-0.673549209,-3.792646362,0.32572521,-4.394154986,3.675696243,0.126232345,2
19.19402913,0.457478163,-5.4705646,-3.332824572,-5.127959066,2.101253458,-7.531573608,-14.83898856,1.724423269,-6.533576851,0.203968415,-3.385845732,2.088596235,2.938139067,4.89903578,-0.314166951,-3.957724175,-1.391124693,4.079653402,-3.357823817,0.68399683,-2.940027146,3.881657854,1.299955358,-5.146634158,2.425521812,-3.495526852,2
1.161336475,8.023680893,-3.486852113,-5.163556685,-0.451438823,-1.685440598,-0.649035905,-1.941445094,-0.088297526,-2.976611262,0.833848618,-0.99948934,0.529137867,3.692372206,5.345550433,1.433998939,-1.816438861,0.408087632,-1.099501797,-3.552053891,-0.047722585,-1.259233849,-2.265380912,-0.361946386,-1.597881469,2.906877769,-0.156189631,2
11.19363923,13.30395554,-3.320749926,-2.732558161,-5.07286973,-3.087950081,-4.105790434,-7.288491223,2.692366553,-4.070149744,4.526786925,-2.158723313,1.809864872,3.353074977,5.218869164,3.092646446,-2.371588005,1.753058567,0.404036523,-3.540946905,0.363743535,-2.60152065,-5.92121247,0.87438464,-5.776265973,5.551821707,-0.872601514,1
13.8545209,11.67192797,-3.489234968,-2.355357051,-4.720751778,-2.174529137,-4.707635531,-7.040008637,2.295579209,-4.35954351,5.66808944,-2.184780557,0.49928549,3.341676775,4.739242507,3.278563597,-2.256730054,2.218711858,0.618354933,-3.759670319,0.668195128,-1.532714093,-5.73093433,0.500090622,-6.194186932,5.764334862,-0.926563827,1
7.773055211,9.21443455,-5.145911079,-3.892973703,-1.243898917,0.540266299,-3.793079462,-7.00802528,0.398979266,-4.297054156,0.670123985,-1.855679825,1.356817574,1.833333492,4.724463869,-0.086538229,-0.961022541,-1.969908057,1.961697693,-4.220695221,1.351319021,-3.290022174,-1.419576335,1.230622265,-4.249230631,5.505101581,-1.944682408,1
0.056745745,8.568504639,-4.654177969,-6.376626891,-0.125284056,-2.23062146,0.711241761,-1.608233384,-0.343321106,-3.321637455,1.433010205,-0.714933764,1.25391562,3.576238571,5.019479599,1.509003965,-1.635246673,-0.065470479,-1.352205703,-4.080266157,0.772721976,-0.815216137,-2.56377929,-0.679646523,-1.62263903,3.685793302,0.498677058,1
3.242481781,8.74957839,-1.822870913,-1.112537793,0.315575675,-1.72331138,8.272683526,1.531117138,-1.05806881,-1.293820738,-0.784422757,2.116062592,3.407131816,1.616001544,-3.209661463,-2.00825179,2.23898691,-1.349248211,0.892600876,-2.225541117,4.115350464,0.56992498,-1.479189436,-1.364388088,-1.239481385,-0.157213024,2.805623347,10
2.578361205,10.73989697,0.0192547,0.70969441,-1.268390296,-1.842592741,9.019147894,2.461190671,-0.421544783,-1.447848648,-0.418100518,2.103945044,4.489431508,1.457972795,-2.750258475,-1.303928611,2.957891137,-1.56736896,1.207259798,-2.067488107,3.95489469,-0.539741079,-0.738318102,-1.756591611,-1.341330017,-0.027403256,2.351088601,10
10.35540883,12.63442994,-0.655350284,4.315363578,-2.690926829,3.277960249,12.99146142,2.155764897,1.219897644,-0.274924623,1.227076456,4.354041203,5.588358522,-1.401942107,-2.322041338,-1.8290382,4.332874104,-2.772238193,4.90313462,-4.475679436,8.393326614,-0.730957379,-0.275201927,-3.374484767,-0.878275185,-0.197123395,0.679047888,10
21.4574769,-1.033050831,-1.383603132,2.514352674,-6.808108676,7.978121616,7.24640847,-9.113201082,2.042172464,-2.580536536,-5.569911827,0.228268593,5.118301897,-2.278354826,-3.692624046,-7.004252068,3.782493841,-6.272155933,10.4047639,-2.533021643,7.474324054,-4.262982652,8.350796084,-4.236872748,-1.05335949,-3.191931804,0.521184138,10
3.013975863,8.565227643,-1.885806207,-1.251899255,0.337267898,-1.802453672,8.251829345,1.557246667,-1.072583726,-1.270976968,-0.821201488,2.110836915,3.36597572,1.612900688,-3.126948805,-2.080552866,2.275858977,-1.32763928,0.814915976,-2.282537876,4.016292371,0.5684274,-1.434998496,-1.308936222,-1.171194356,-0.082749744,2.810725101,9
2.767673821,10.53816801,-0.000700467,0.781366506,-1.425834395,-1.796020548,8.99033695,2.582194322,-0.407533186,-1.450151038,-0.230698334,2.177294361,4.597855259,1.479703697,-2.675479768,-1.490380684,3.09331738,-1.503866677,1.192686531,-2.033975598,3.832792403,-0.462158742,-0.757258134,-1.739703418,-1.268397187,0.072913808,2.331074309,9
10.10381295,12.49978227,-0.679841326,4.152147436,-2.624734899,3.148783798,12.94549962,2.212698266,1.169918459,-0.251738583,1.209526593,4.450130247,5.541987692,-1.349713924,-2.244577124,-1.827377648,4.330088354,-2.698437015,4.88830177,-4.48944097,8.274573961,-0.670940921,-0.231916998,-3.371935821,-0.909622989,-0.252075027,0.74540573,9
18.22471588,1.155604488,-0.959093251,2.104837413,-5.752646674,6.674510049,7.776246794,-7.336156997,1.848090172,-2.429331262,-4.787599343,0.834941951,4.913342132,-1.814107153,-3.591366602,-6.102234169,3.94484458,-5.761061832,9.561476986,-3.111397507,7.214534099,-3.287477371,7.065461446,-3.729522489,-1.045871845,-2.834936128,1.013443718,9
2.455041178,8.311308157,-2.277593603,-1.672529786,0.579568018,-1.655890256,8.118796027,1.545250437,-1.411507179,-1.578822126,-0.469587403,2.358099834,3.347223698,1.833143526,-2.708782217,-1.705910583,2.308371315,-1.203945119,0.55968099,-2.36115791,3.933817456,0.522534062,-1.269307463,-1.287596008,-1.045769598,0.184832223,2.667168306,8
3.593331453,10.73630442,-0.335827246,1.223729973,-1.31273693,-0.915984326,9.039552609,2.316349058,-0.637078419,-1.707170553,0.313458487,2.398689008,4.555505902,1.280088961,-2.437024356,-1.360355522,3.499501986,-1.383456264,1.28997303,-2.030397083,3.754229052,-0.492495328,-0.861588589,-2.057892482,-1.168195817,0.428711637,2.205671248,8
13.50613014,13.79032437,-0.928138457,6.735840482,-4.01295883,5.37995421,14.21360081,1.484272973,1.771652838,-0.020968622,2.108566851,5.040803777,5.794436002,-2.462013643,-2.733070701,-2.539071462,5.593195301,-3.271445155,6.227759876,-4.341332835,9.3100895,-1.08722225,-0.209826009,-4.148195081,-1.178518157,-0.437964754,0.220000851,8
19.72864021,0.786466345,-1.136355507,2.035937807,-6.185838103,7.280793518,8.472691533,-8.142798855,1.86445281,-2.571761591,-4.528565978,1.385099662,5.208603425,-1.552907293,-3.27527107,-6.543553729,3.453783683,-5.299977532,9.750187565,-2.761133973,7.646317298,-3.085526038,7.384070017,-4.03017616,-0.36070176,-2.708766109,1.595377621,8
2.462200435,7.998597717,-2.699502271,-1.445437439,0.338175951,-1.875902901,8.015665873,1.582104471,-1.446018702,-1.557212753,-0.114532047,2.167644916,3.45827361,2.093405888,-2.11166415,-2.071035104,2.483061853,-1.298178002,0.499016977,-2.048772635,3.650777179,0.480195857,-1.268184898,-1.378263398,-0.798491712,0.340437147,2.369977867,7
3.392891666,10.47420659,-0.72501174,1.012399119,-1.503848541,-1.0843441,9.151062019,2.214253783,-0.223062577,-1.870063046,0.292970115,2.378999856,4.438616572,1.416080743,-2.332621093,-1.590449679,3.555971173,-1.50638651,1.337666271,-1.871705193,3.704556031,-0.444018056,-0.848367264,-2.151025672,-1.193089671,0.424811424,2.064353805,7
13.29883007,13.24313306,-1.473223233,6.452064766,-4.671797293,5.312853132,14.84212979,1.337604341,2.412931592,-0.522271376,1.612375695,4.774836006,5.69953056,-2.224546454,-2.827567462,-2.72095819,5.5229754,-3.399004532,6.020192317,-4.09232616,9.354730961,-0.714388129,-0.441563451,-4.487929725,-1.595039441,-0.685058044,-0.054993909,7
20.11371494,0.068888045,-1.775618444,2.283549016,-6.636003429,7.301556557,8.930577427,-8.034451301,1.868615809,-2.484587931,-4.28711256,1.404822316,4.927587374,-1.408282109,-2.994401117,-6.551067551,3.520113846,-5.29243555,9.62716196,-2.278933317,7.880720229,-3.139570422,7.757140058,-4.187109986,-0.108539541,-2.500698772,1.669348267,7
2.527415977,7.676681315,-2.553033043,-1.37957394,0.448514183,-1.955167622,7.914742425,1.550772962,-1.384628242,-1.551590244,-0.151394629,2.066468388,3.270646269,2.161142147,-2.159197666,-2.163237427,2.449642439,-1.143352932,0.496266678,-2.021266824,3.522325268,0.576932229,-1.246446998,-1.329415522,-0.747339359,0.290703499,2.31125408,6
4.092463287,10.52213067,-0.253580523,1.445416865,-1.578402639,-1.111221489,9.140167424,2.114650416,0.054103039,-1.941238611,0.411090085,2.360012529,4.616335963,1.312676665,-2.360724189,-1.712067172,3.733402906,-1.312806693,1.556766616,-1.895444815,3.863322859,-0.349239275,-0.761380925,-2.22537592,-1.191151845,0.1036248,1.891144832,6
12.2799688,12.83896575,-1.375162606,5.478817161,-4.214931531,4.941026888,14.08152898,1.778310102,2.19669337,-0.622302617,1.481195951,4.564371846,5.186602685,-1.794621314,-2.397161943,-2.465579828,5.104573012,-3.241868871,5.716435663,-4.004386335,9.011433199,-0.543167415,-0.321987944,-4.277070052,-1.317600745,-0.488915173,-0.134608315,6
20.02297123,0.230863523,-1.852671408,2.31647818,-6.545554004,7.398800602,8.861096347,-7.891875903,1.794908206,-2.4205026,-4.243526494,1.35539124,4.791270689,-1.429451634,-3.001702425,-6.580428781,3.616345795,-5.242358015,9.494538529,-2.301867244,7.753129955,-3.082109088,7.600691277,-4.217742323,-0.12052514,-2.466929111,1.632336928,6
2.586349423,8.117540206,-2.506021072,-1.638616576,0.233777219,-1.974684074,7.811491345,1.312234034,-1.207435198,-1.439230103,0.031124161,1.942443219,3.087410133,2.146545452,-2.058937462,-1.95671382,2.391858339,-1.196189124,0.332201149,-1.995222762,3.599002566,0.444349261,-1.31793064,-1.493252176,-0.669755461,0.610536044,2.330497644,5
3.353824445,9.835702152,-0.692990067,0.893829359,-1.28166559,-1.223145638,8.430103622,2.121893397,-0.496647729,-1.812777511,0.377251418,2.544043297,4.266243972,1.620638196,-1.938391932,-1.977761874,3.639724592,-0.898132829,1.136937463,-1.860324842,3.54159814,-0.088593859,-0.819726041,-1.879899157,-0.863072517,0.493845628,1.828418646,5
12.16337084,12.81308226,-1.458889338,5.251108427,-4.043351695,4.922408632,13.97950449,1.737341835,2.252245435,-0.663003765,1.543179406,4.560754871,5.166469356,-1.622908464,-2.0919962,-2.462344738,5.24882139,-3.07800889,5.624051584,-3.963263857,8.890110369,-0.487631266,-0.257937718,-4.259426555,-1.331905486,-0.219598886,-0.125045297,5
19.97560834,0.088557528,-2.011943384,2.744345857,-5.89612286,7.551940663,8.949707844,-8.025287892,1.938625018,-2.703392238,-4.210665783,1.167601667,4.659084417,-1.749058897,-2.887572308,-6.75837429,3.520942032,-5.01214283,9.40652334,-2.057560859,7.669879531,-3.213849843,7.464874735,-4.612330967,-0.067205095,-2.427739064,1.598793172,5
8.875046552,11.10608169,-1.039260119,2.569894503,-2.22667824,0.330963169,9.766332881,0.920008246,-0.597705318,-0.872957964,1.794443876,2.636743327,4.69686854,0.280183446,-3.146156835,-2.274657605,4.124362986,-1.010950114,2.106395109,-1.842251299,5.616364076,-0.296511664,-1.685920035,-3.155865095,-0.601089652,0.775417846,1.928896604,4
3.447044917,9.861497707,-0.850720373,0.858334108,-1.366422453,-1.301952318,8.465380305,2.176241249,-0.453726547,-1.780450331,0.559322814,2.591446304,4.328744,1.601132205,-1.71521632,-1.821609964,3.835934328,-0.785017687,1.171281323,-1.71829046,3.644726112,-0.079026519,-0.748756454,-1.808078881,-0.708616024,0.726713898,1.915581194,4
11.80653185,12.3538317,-1.957764305,5.064562664,-3.902960494,4.74934243,13.2869471,1.901074704,2.03981714,-0.736500002,1.888616621,4.516172245,4.939503432,-1.334846461,-1.93576819,-2.446868261,5.523378838,-2.858202169,5.280042649,-3.769370757,8.568597179,-0.42997706,-0.156100862,-4.192104309,-1.175195219,0.091793857,-0.168082636,4
19.86599322,0.204967651,-2.119748416,2.455469373,-5.836150504,7.372558969,9.056468782,-7.800932532,1.98585138,-2.608065857,-3.972476818,1.446134665,4.840303823,-1.642543602,-2.826772305,-6.805057952,3.417461983,-5.075404015,9.414282733,-2.013259096,7.669063353,-3.025889621,7.553356418,-4.430107926,-0.074755898,-2.274188957,1.625853006,4
8.589580515,11.01440291,-1.165360383,2.25131094,-2.114064535,0.291740607,9.705183547,0.966803874,-0.530089554,-0.888754478,1.840187578,2.649974896,4.624746487,0.429137395,-2.826867271,-2.322889388,4.209141332,-0.893726351,2.047560372,-1.816421372,5.463530229,-0.258733979,-1.593405483,-3.144508141,-0.615795234,0.957231696,1.93698366,3
3.330580529,9.657059131,-0.891968293,0.638633935,-1.2768469,-1.262973825,8.424898889,2.159721738,-0.402558019,-1.785913519,0.575539634,2.455271192,4.219350601,1.693122546,-1.362718475,-1.897754685,3.94610007,-0.63610812,1.170147234,-1.613713489,3.470271574,-0.078041675,-0.705453492,-1.80915784,-0.657781444,0.993303073,1.844013801,3
11.26816974,11.53598581,-1.639175981,4.988952637,-4.654805984,4.812238394,12.59390952,1.980895741,2.112205586,-0.601575748,1.386621832,4.897102009,5.173040625,-1.460243398,-0.406819166,-2.999121324,5.428877155,-2.27975859,4.932411519,-3.74388521,7.949045239,-0.479281574,0.455534281,-4.5184482,-0.25735729,0.731982594,-0.057294182,3
19.55219961,0.341022781,-2.177756684,2.21344251,-5.691877838,7.281773112,9.079093322,-7.654050331,2.032796388,-2.603597419,-3.813907339,1.526919624,4.743172546,-1.489980606,-2.500489005,-6.765987197,3.594670054,-4.880317264,9.318740269,-2.00961473,7.550384025,-2.950942152,7.549977673,-4.466807467,-0.142751575,-2.045033822,1.647416508,3
7.552258213,10.8633719,-1.606356547,1.519848375,-2.190965315,0.145820966,9.720185387,1.218626329,-0.470824666,-0.914615222,1.711898677,2.303691784,4.657834572,0.192574553,-2.599140611,-2.299365776,3.857473784,-0.954718814,1.967926558,-1.977486241,5.382314364,-0.211561602,-1.80341068,-3.062622772,-0.851209887,1.136393502,2.196204328,2
4.2509971,10.30201354,-0.642851919,1.376018686,-2.004094688,-0.901253422,8.781678896,2.156149221,-0.153902182,-1.683610734,0.436102248,2.349000625,4.558378942,1.098535393,-1.877951114,-1.625032064,3.967620878,-0.984020361,1.451502222,-1.356269551,3.707176863,-0.540172209,-0.784898833,-1.950368728,-0.704999603,0.923201061,1.957188015,2
11.38805714,11.60282614,-1.652483374,5.128602565,-5.171679304,4.656030171,13.09686216,2.180617551,2.365650423,-0.536571352,0.875965212,4.971610182,5.221497909,-1.79071268,0.071318195,-3.113956967,5.38418756,-1.92899677,5.0240081,-3.785143423,8.145470034,-0.445283694,0.314451672,-4.892222631,-0.190111079,1.050634723,-0.009737368,2
14.77418765,2.381726674,-2.123217441,0.652849114,-4.572003804,5.36728223,9.150407856,-5.200826387,1.602017607,-2.435758009,-3.572570523,1.865262499,4.459997161,-0.675370472,-2.046076971,-5.429975501,3.705438111,-4.197359091,7.51098701,-2.262292397,7.315297708,-2.394463049,5.66506666,-3.925911809,-0.455687873,-0.871065317,1.796214607,2
17.27976477,13.93662557,-1.104763289,7.147378035,-5.591880308,3.490709377,14.01229454,-0.458982955,1.018286114,-1.157359971,2.088595147,3.283079497,7.336032022,-2.304085977,-4.472508487,-4.3958128,5.926745955,-1.210264407,5.472582783,-0.066574436,7.904958479,-0.641589544,-2.51597706,-5.186333615,-1.528237426,2.153891172,2.709203491,1
12.05123736,13.82639722,-0.648605703,4.654534972,-4.475526885,1.121535022,12.17579194,0.716266933,1.174527061,-1.474385618,2.15207544,3.325987234,6.674289441,-0.86036149,-3.059099649,-2.82622169,5.362336734,-1.454364024,4.051624909,-1.537451587,6.070281556,-1.468021163,-1.514957382,-4.017746291,-0.996309474,1.75402711,2.372572818,1
10.92383285,12.70517955,-1.868607721,3.851604634,-3.412046308,2.996405173,12.98085637,1.262634554,1.136648272,-0.774609168,2.231142677,4.764798505,6.140482432,-1.26558496,-1.395960458,-2.556004576,5.60805837,-2.446156444,4.746447292,-4.082542475,8.348745097,-1.152388772,-0.354548584,-4.444989233,-0.567616115,1.82408741,0.822404622,1
17.63202256,2.415672407,-1.794325884,1.965229875,-4.296096033,6.029545605,8.9913417,-6.332101455,2.202272279,-2.39170677,-2.91085198,1.935634216,4.676423743,-1.860253277,-1.855235227,-6.508503797,4.472860552,-4.400828276,8.663456469,-2.520728563,7.431761135,-2.659801688,6.204067601,-4.050622602,-0.558314605,-0.629640343,1.907132556,1
0.469723882,1.860794228,-2.689321432,-7.749277522,1.421168855,1.707567985,-1.168165579,-3.662293723,-5.118246418,-3.060860404,-0.575779918,0.914432073,-0.44639557,-1.290296695,-4.801748688,-0.854159109,-0.482571557,0.794626513,-2.252353178,-0.173271264,-0.864032871,4.558607381,-3.685471783,-3.718507853,-4.767150552,-8.109932398,-1.783723782,10
-3.497380736,2.060524965,-3.687932394,-8.194521415,2.515664969,-1.375311692,1.540527208,-1.33673817,-3.558627327,-2.73743484,-0.994380851,0.633446948,0.151746329,0.547208772,-2.994024333,-1.188429386,-0.37022768,-0.534929165,-2.52935338,-1.129102844,-0.108241158,3.581729156,-3.393343631,-2.523584699,-2.593798702,-5.280821632,-0.99131799,10
-3.045809909,1.462331356,-4.553579281,-7.73643275,2.635267255,0.611694259,1.652254485,-1.411785484,-4.250581921,-1.738509402,-1.173251177,-0.055376839,0.287654231,0.940237109,-1.35004838,-1.257466989,-0.110633495,-0.001810233,-2.554565186,-0.91666614,0.173230077,2.629672107,-2.751883315,-1.887177614,-0.868983232,-3.434548833,-1.196465804,10
-2.83574678,1.815902047,-4.945659364,-8.370543843,2.541600998,1.085816136,1.705967805,-1.198122822,-4.188221443,-1.278423516,-1.218255077,-0.065280711,0.020584965,1.055886247,-1.113102552,-1.742613459,0.04149493,0.277684928,-2.177572183,-0.86074113,0.183476501,2.706697645,-2.617621686,-1.725131509,-0.787786046,-2.850003908,-1.113233949,10
-3.497380736,2.060524965,-3.687932394,-8.194521415,2.515664969,-1.375311692,1.540527208,-1.33673817,-3.558627327,-2.73743484,-0.994380851,0.633446948,0.151746329,0.547208772,-2.994024333,-1.188429386,-0.37022768,-0.534929165,-2.52935338,-1.129102844,-0.108241158,3.581729156,-3.393343631,-2.523584699,-2.593798702,-5.280821632,-0.99131799,9
-3.677597987,2.063831446,-3.646816019,-8.319969238,2.411209879,-1.374201567,1.571396715,-1.328074298,-3.561122953,-2.640749814,-1.121816654,0.551266934,0.196487938,0.610971952,-2.711354901,-1.128132968,-0.498151019,-0.61468647,-2.476096883,-0.985803119,-0.056682738,3.335000726,-3.435508185,-2.435694992,-2.412070148,-5.103845819,-0.907153732,9
-3.649004153,2.163058728,-3.494152059,-8.410995486,2.266792212,-1.378160581,1.514902269,-1.484267556,-3.575480344,-2.58525626,-1.234366414,0.580862321,0.174631454,0.529673023,-2.864659561,-0.858217724,-0.533080779,-0.675427541,-2.480590126,-0.98485046,-0.056935267,3.349801198,-3.464025741,-2.489440568,-2.697880192,-5.324763149,-1.170969269,9
